116, 62
120, 62
32, 63
2, 64
4, 64
23, 64
32, 64
35, 64
36, 64
37, 64
38, 64
39, 64
40, 64
43, 64
44, 64
45, 64
46, 64
47, 64
48, 64
49, 64
50, 64
52, 64
54, 64
55, 64
56, 64
58, 64
59, 64
60, 64
61, 64
65, 64
66, 64
67, 64
69, 64
94, 64
109, 64
2, 65
4, 65
10, 65
14, 65
24, 65
28, 65
31, 65
32, 65
36, 65
39, 65
41, 65
53, 65
54, 65
62, 65
65, 65
69, 65
84, 65
89, 65
94, 65
109, 65
2, 66
4, 66
7, 66
10, 66
14, 66
18, 66
23, 66
29, 66
32, 66
35, 66
46, 66
50, 66
57, 66
62, 66
63, 66
65, 66
68, 66
69, 66
73, 66
81, 66
82, 66
83, 66
93, 66
94, 66
109, 66
111, 66
113, 66
116, 66
120, 66
2, 67
4, 67
18, 67
23, 67
29, 67
31, 67
32, 67
35, 67
51, 67
62, 67
65, 67
67, 67
68, 67
79, 67
81, 67
85, 67
87, 67
88, 67
93, 67
109, 67
120, 67
2, 68
4, 68
10, 68
14, 68
18, 68
23, 68
31, 68
32, 68
35, 68
46, 68
62, 68
63, 68
73, 68
76, 68
93, 68
103, 68
105, 68
2, 69
13, 69
16, 69
18, 69
19, 69
20, 69
22, 69
25, 69
26, 69
51, 69
62, 69
69, 69
76, 69
109, 69
120, 69
10, 70
14, 70
23, 70
32, 70
35, 70
51, 70
62, 70
69, 70
76, 70
93, 70
109, 70
16, 71
19, 71
20, 71
22, 71
24, 71
25, 71
26, 71
36, 71
38, 71
39, 71
40, 71
43, 71
45, 71
48, 71
49, 71
50, 71
52, 71
54, 71
57, 71
58, 71
59, 71
60, 71
61, 71
65, 71
66, 71
67, 71
68, 71
69, 71
70, 71
72, 71
74, 71
75, 71
77, 71
78, 71
79, 71
80, 71
81, 71
82, 71
83, 71
85, 71
89, 71
90, 71
93, 71
95, 71
96, 71
97, 71
99, 71
100, 71
101, 71
102, 71
104, 71
107, 71
109, 71
110, 71
112, 71
113, 71
114, 71
115, 71
117, 71
120, 71
121, 71
122, 71
126, 71
2, 72
12, 72
17, 72
18, 72
28, 72
31, 72
33, 72
34, 72
36, 72
39, 72
40, 72
41, 72
43, 72
48, 72
49, 72
50, 72
51, 72
52, 72
53, 72
54, 72
56, 72
59, 72
60, 72
61, 72
64, 72
65, 72
66, 72
67, 72
68, 72
72, 72
75, 72
77, 72
78, 72
79, 72
80, 72
81, 72
82, 72
83, 72
84, 72
85, 72
86, 72
87, 72
88, 72
90, 72
91, 72
92, 72
95, 72
96, 72
97, 72
98, 72
99, 72
100, 72
101, 72
103, 72
104, 72
106, 72
107, 72
109, 72
12, 73
28, 73
31, 73
33, 73
35, 73
51, 73
69, 73
93, 73
2, 74
10, 74
16, 74
28, 74
31, 74
36, 74
39, 74
40, 74
41, 74
43, 74
47, 74
48, 74
54, 74
62, 74
65, 74
67, 74
68, 74
76, 74
84, 74
87, 74
88, 74
92, 74
97, 74
98, 74
99, 74
100, 74
101, 74
102, 74
103, 74
104, 74
106, 74
111, 74
113, 74
120, 74
126, 74
2, 75
6, 75
9, 75
11, 75
12, 75
13, 75
15, 75
16, 75
18, 75
23, 75
28, 75
31, 75
33, 75
35, 75
46, 75
47, 75
51, 75
53, 75
62, 75
63, 75
68, 75
69, 75
70, 75
71, 75
73, 75
76, 75
81, 75
82, 75
83, 75
90, 75
93, 75
99, 75
100, 75
101, 75
102, 75
103, 75
104, 75
107, 75
109, 75
110, 75
112, 75
113, 75
117, 75
121, 75
126, 75
16, 76
23, 76
35, 76
46, 76
62, 76
63, 76
103, 76
106, 76
108, 76
111, 76
113, 76
116, 76
120, 76
124, 76
126, 76
10, 77
12, 77
14, 77
16, 77
23, 77
35, 77
54, 77
65, 77
67, 77
84, 77
93, 77
97, 77
103, 77
106, 77
111, 77
113, 77
120, 77
124, 77
126, 77
10, 78
12, 78
14, 78
16, 78
23, 78
35, 78
46, 78
51, 78
53, 78
61, 78
62, 78
63, 78
64, 78
65, 78
66, 78
67, 78
68, 78
69, 78
70, 78
71, 78
72, 78
73, 78
74, 78
75, 78
76, 78
77, 78
78, 78
79, 78
80, 78
81, 78
82, 78
83, 78
85, 78
91, 78
93, 78
97, 78
103, 78
106, 78
108, 78
111, 78
126, 78
10, 79
12, 79
14, 79
16, 79
23, 79
31, 79
35, 79
51, 79
62, 79
63, 79
68, 79
69, 79
71, 79
76, 79
84, 79
85, 79
87, 79
88, 79
90, 79
92, 79
95, 79
96, 79
97, 79
98, 79
99, 79
101, 79
102, 79
103, 79
105, 79
106, 79
108, 79
109, 79
116, 79
120, 79
12, 80
16, 80
28, 80
31, 80
33, 80
35, 80
46, 80
51, 80
53, 80
61, 80
62, 80
69, 80
73, 80
76, 80
85, 80
93, 80
97, 80
111, 80
116, 80
120, 80
10, 81
12, 81
14, 81
16, 81
20, 81
21, 81
23, 81
26, 81
27, 81
36, 81
50, 81
51, 81
65, 81
69, 81
85, 81
93, 81
97, 81
106, 81
108, 81
111, 81
116, 81
120, 81
124, 81
126, 81
10, 82
12, 82
16, 82
23, 82
28, 82
31, 82
33, 82
35, 82
37, 82
46, 82
51, 82
61, 82
62, 82
63, 82
69, 82
71, 82
73, 82
76, 82
85, 82
93, 82
97, 82
103, 82
105, 82
106, 82
111, 82
120, 82
126, 82
16, 83
23, 83
35, 83
61, 83
62, 83
68, 83
69, 83
71, 83
73, 83
76, 83
85, 83
93, 83
103, 83
105, 83
106, 83
108, 83
111, 83
116, 83
12, 84
16, 84
23, 84
28, 84
31, 84
33, 84
51, 84
69, 84
78, 84
80, 84
81, 84
83, 84
84, 84
85, 84
87, 84
88, 84
90, 84
91, 84
92, 84
93, 84
95, 84
96, 84
97, 84
98, 84
101, 84
103, 84
104, 84
106, 84
108, 84
109, 84
110, 84
111, 84
112, 84
114, 84
115, 84
116, 84
117, 84
120, 84
126, 84
16, 85
23, 85
28, 85
31, 85
33, 85
61, 85
62, 85
69, 85
85, 85
93, 85
97, 85
116, 85
124, 85
126, 85
10, 86
12, 86
16, 86
23, 86
31, 86
33, 86
35, 86
46, 86
51, 86
53, 86
61, 86
69, 86
71, 86
85, 86
93, 86
10, 87
12, 87
16, 87
26, 87
27, 87
28, 87
31, 87
33, 87
36, 87
37, 87
38, 87
39, 87
40, 87
41, 87
43, 87
45, 87
46, 87
61, 87
62, 87
68, 87
69, 87
73, 87
85, 87
91, 87
93, 87
103, 87
106, 87
108, 87
111, 87
116, 87
124, 87
126, 87
13, 88
16, 88
18, 88
24, 88
28, 88
31, 88
35, 88
46, 88
47, 88
51, 88
61, 88
62, 88
69, 88
73, 88
85, 88
93, 88
103, 88
106, 88
108, 88
111, 88
116, 88
124, 88
126, 88
12, 89
16, 89
23, 89
25, 89
35, 89
41, 89
43, 89
45, 89
49, 89
50, 89
51, 89
52, 89
54, 89
55, 89
57, 89
61, 89
62, 89
63, 89
65, 89
66, 89
67, 89
68, 89
69, 89
70, 89
72, 89
73, 89
85, 89
103, 89
106, 89
108, 89
111, 89
116, 89
126, 89
12, 90
16, 90
18, 90
22, 90
23, 90
24, 90
25, 90
26, 90
27, 90
28, 90
29, 90
30, 90
31, 90
35, 90
61, 90
62, 90
69, 90
85, 90
93, 90
97, 90
126, 90
16, 91
19, 91
20, 91
21, 91
22, 91
23, 91
24, 91
25, 91
26, 91
27, 91
28, 91
29, 91
30, 91
33, 91
34, 91
36, 91
38, 91
40, 91
43, 91
45, 91
49, 91
50, 91
51, 91
52, 91
54, 91
55, 91
57, 91
61, 91
62, 91
63, 91
64, 91
65, 91
66, 91
67, 91
68, 91
69, 91
70, 91
72, 91
73, 91
75, 91
76, 91
77, 91
78, 91
79, 91
80, 91
81, 91
83, 91
84, 91
85, 91
86, 91
87, 91
88, 91
89, 91
90, 91
91, 91
92, 91
93, 91
94, 91
95, 91
96, 91
97, 91
98, 91
100, 91
101, 91
102, 91
103, 91
104, 91
106, 91
107, 91
108, 91
109, 91
110, 91
111, 91
112, 91
113, 91
115, 91
117, 91
121, 91
124, 91
126, 91
16, 92
25, 92
35, 92
50, 92
53, 92
54, 92
58, 92
59, 92
60, 92
61, 92
65, 92
67, 92
68, 92
69, 92
71, 92
73, 92
76, 92
77, 92
82, 92
83, 92
84, 92
85, 92
87, 92
88, 92
90, 92
92, 92
93, 92
95, 92
96, 92
98, 92
106, 92
108, 92
111, 92
116, 92
121, 92
124, 92
126, 92
16, 93
19, 93
23, 93
25, 93
35, 93
41, 93
45, 93
49, 93
51, 93
52, 93
53, 93
54, 93
56, 93
58, 93
59, 93
60, 93
61, 93
62, 93
64, 93
65, 93
66, 93
67, 93
68, 93
69, 93
71, 93
72, 93
73, 93
75, 93
76, 93
77, 93
78, 93
79, 93
80, 93
81, 93
82, 93
83, 93
84, 93
85, 93
93, 93
97, 93
121, 93
19, 94
35, 94
45, 94
51, 94
53, 94
61, 94
69, 94
72, 94
93, 94
106, 94
16, 95
19, 95
35, 95
61, 95
62, 95
63, 95
68, 95
69, 95
71, 95
72, 95
73, 95
93, 95
95, 95
96, 95
97, 95
98, 95
99, 95
100, 95
102, 95
103, 95
104, 95
105, 95
106, 95
107, 95
108, 95
109, 95
110, 95
111, 95
112, 95
114, 95
115, 95
116, 95
117, 95
118, 95
119, 95
120, 95
121, 95
124, 95
16, 96
19, 96
61, 96
16, 97
19, 97
20, 97
21, 97
23, 97
25, 97
33, 97
35, 97
37, 97
41, 97
61, 97
62, 97
63, 97
73, 97
97, 97
105, 97
124, 97
126, 97
35, 98
41, 98
61, 98
62, 98
63, 98
65, 98
68, 98
69, 98
71, 98
83, 98
84, 98
85, 98
87, 98
91, 98
92, 98
95, 98
96, 98
98, 98
105, 98
106, 98
108, 98
109, 98
110, 98
115, 98
116, 98
35, 99
61, 99
62, 99
68, 99
69, 99
72, 99
73, 99
97, 99
105, 99
106, 99
108, 99
111, 99
126, 99
50, 100
62, 100
68, 100
69, 100
72, 100
97, 100
124, 100
126, 100
16, 101
19, 101
23, 101
25, 101
35, 101
41, 101
61, 101
62, 101
97, 101
35, 102
55, 102
61, 102
65, 102
69, 102
106, 102
108, 102
111, 102
124, 102
126, 102
19, 103
23, 103
25, 103
35, 103
37, 103
41, 103
50, 103
51, 103
54, 103
57, 103
61, 103
63, 103
65, 103
67, 103
69, 103
70, 103
71, 103
72, 103
73, 103
75, 103
76, 103
81, 103
83, 103
84, 103
86, 103
89, 103
90, 103
92, 103
93, 103
94, 103
106, 103
108, 103
23, 104
25, 104
72, 104
77, 104
83, 104
84, 104
85, 104
90, 104
91, 104
92, 104
93, 104
94, 104
95, 104
96, 104
97, 104
98, 104
106, 104
108, 104
109, 104
110, 104
126, 104
18, 105
24, 105
26, 105
29, 105
32, 105
34, 105
35, 105
36, 105
39, 105
43, 105
48, 105
61, 105
62, 105
64, 105
65, 105
67, 105
69, 105
97, 105
106, 105
108, 105
124, 105
126, 105
19, 106
35, 106
72, 106
97, 106
106, 106
33, 107
45, 107
47, 107
68, 107
72, 107
96, 107
97, 107
106, 107
108, 107
124, 107
126, 107
19, 108
25, 108
33, 108
35, 108
62, 108
97, 108
106, 108
124, 108
126, 108
29, 109
35, 109
36, 109
43, 109
49, 109
50, 109
55, 109
58, 109
59, 109
60, 109
61, 109
62, 109
64, 109
65, 109
67, 109
68, 109
69, 109
78, 109
80, 109
81, 109
83, 109
84, 109
126, 109
19, 110
25, 110
35, 110
41, 110
62, 110
97, 110
105, 110
124, 110
126, 110
19, 111
25, 111
35, 111
37, 111
41, 111
62, 111
71, 111
78, 111
97, 111
19, 112
35, 112
55, 112
61, 112
64, 112
65, 112
68, 112
69, 112
74, 112
76, 112
78, 112
83, 112
88, 112
89, 112
91, 112
92, 112
93, 112
94, 112
95, 112
96, 112
97, 112
98, 112
105, 112
106, 112
124, 112
19, 113
35, 113
41, 113
43, 113
62, 113
68, 113
78, 113
86, 113
96, 113
97, 113
105, 113
106, 113
126, 113
19, 114
25, 114
35, 114
62, 114
78, 114
96, 114
97, 114
105, 114
106, 114
124, 114
62, 115
68, 115
78, 115
86, 115
99, 115
100, 115
104, 115
107, 115
108, 115
109, 115
110, 115
112, 115
113, 115
114, 115
115, 115
116, 115
117, 115
118, 115
119, 115
120, 115
122, 115
123, 115
125, 115
126, 115
35, 116
37, 116
62, 116
68, 116
71, 116
78, 116
41, 117
62, 117
78, 117
86, 117
105, 117
109, 117
110, 117
112, 117
114, 117
115, 117
116, 117
117, 117
118, 117
119, 117
120, 117
122, 117
123, 117
19, 118
49, 118
51, 118
55, 118
56, 118
61, 118
62, 118
64, 118
65, 118
78, 118
35, 119
39, 119
62, 119
78, 119
86, 119
106, 119
19, 120
35, 120
41, 120
45, 120
78, 120
35, 121
39, 121
62, 121
64, 121
65, 121
67, 121
69, 121
73, 121
74, 121
75, 121
76, 121
78, 121
81, 121
82, 121
83, 121
85, 121
34, 122
35, 122
36, 122
37, 122
78, 122
39, 123
78, 123
74, 124
76, 124
78, 124
82, 124
89, 124
35, 125
78, 125
81, 125
83, 125
84, 125
85, 125
87, 125
90, 125
91, 125
92, 125
94, 125
96, 125
97, 125
99, 125
39, 126
39, 127
39, 130
